"","doy","t","temp","seas","thresh","X5Ev"
"8003",334,2003-11-29,11.58,9.7608,13.3599,0
"8004",335,2003-11-30,10.25,9.6018,13.2046,0
"8005",336,2003-12-01,8.92,9.4434,13.0546,0
"8006",337,2003-12-02,7.59,9.2865,12.9072,0
"8007",338,2003-12-03,5.64,9.1319,12.761,0
"8008",339,2003-12-04,5.54,8.9805,12.6149,0
"8009",340,2003-12-05,7.07,8.8322,12.4736,0
"8010",341,2003-12-06,6.26,8.6849,12.3315,0
"8011",342,2003-12-07,5.44,8.5388,12.1905,0
"8012",343,2003-12-08,4.62,8.3956,12.0514,0
"8013",344,2003-12-09,4.31,8.2551,11.9139,0
"8014",345,2003-12-10,5.64,8.1163,11.7759,0
"8015",346,2003-12-11,9.22,7.9802,11.6431,0
"8016",347,2003-12-12,7.79,7.8476,11.5173,0
"8017",348,2003-12-13,7.69,7.7193,11.3912,0
"8018",349,2003-12-14,7.59,7.5941,11.2689,0
"8019",350,2003-12-15,7.48,7.4708,11.152,0
"8020",351,2003-12-16,5.95,7.3496,11.0463,0
"8021",352,2003-12-17,8.2,7.2318,10.9447,0
"8022",353,2003-12-18,6.15,7.119,10.8438,0
"8023",354,2003-12-19,6.26,7.0125,10.7459,0
"8024",355,2003-12-20,5.64,6.9116,10.6552,0
"8025",356,2003-12-21,5.03,6.8156,10.5678,0
"8026",357,2003-12-22,4.42,6.7238,10.4795,0
"8027",358,2003-12-23,6.36,6.6371,10.3959,0
"8028",359,2003-12-24,8.1,6.5553,10.3151,0
"8029",360,2003-12-25,7.07,6.4788,10.2468,0
"8030",361,2003-12-26,6.05,6.4067,10.1791,0
"8031",362,2003-12-27,5.98,6.3381,10.113,0
"8032",363,2003-12-28,5.92,6.2717,10.0359,0
"8033",364,2003-12-29,5.85,6.2073,9.9708,0
"8034",365,2003-12-30,8,6.1436,9.912,0
"8035",366,2003-12-31,7.28,6.0814,9.8597,0
"8036",1,2004-01-01,7.59,6.0213,9.8011,0
"8037",2,2004-01-02,7.89,5.9619,9.754,0
"8038",3,2004-01-03,9.26,5.9009,9.7066,0
"8039",4,2004-01-04,10.62,5.8374,9.6579,0
"8040",5,2004-01-05,11.98,5.7714,9.6088,0
"8041",6,2004-01-06,11.06,5.7045,9.5577,0
"8042",7,2004-01-07,6.97,5.6374,9.5112,0
"8043",8,2004-01-08,4.82,5.5699,9.4651,0
"8044",9,2004-01-09,4.62,5.502,9.4208,0
"8045",10,2004-01-10,3.12,5.4345,9.3773,0
"8046",11,2004-01-11,1.62,5.3679,9.3366,0
"8047",12,2004-01-12,0.12,5.3027,9.2992,0
"8048",13,2004-01-13,2.06,5.2419,9.2635,0
"8049",14,2004-01-14,2.98,5.1875,9.2345,0
"8050",15,2004-01-15,3.6,5.1398,9.2087,0
"8051",16,2004-01-16,2.27,5.0977,9.1791,0
"8052",17,2004-01-17,1.99,5.0599,9.1451,0
"8053",18,2004-01-18,1.72,5.0258,9.1079,0
"8054",19,2004-01-19,1.45,4.9966,9.0707,0
"8055",20,2004-01-20,1.45,4.973,9.0358,0
"8056",21,2004-01-21,-0.09,4.9544,9.0038,0
"8057",22,2004-01-22,0.43,4.9391,8.9754,0
"8058",23,2004-01-23,0.63,4.9265,8.9499,0
"8059",24,2004-01-24,1.07,4.9139,8.9199,0
"8060",25,2004-01-25,1.5,4.8999,8.8824,0
"8061",26,2004-01-26,1.93,4.8851,8.8452,0
"8062",27,2004-01-27,2.37,4.872,8.8028,0
"8063",28,2004-01-28,1.86,4.8633,8.7773,0
"8064",29,2004-01-29,0.63,4.8586,8.7576,0
"8065",30,2004-01-30,1.14,4.8581,8.7475,0
"8066",31,2004-01-31,0.56,4.8622,8.7375,0
"8067",32,2004-02-01,-0.02,4.8726,8.7415,0
"8068",33,2004-02-02,-0.6,4.8924,8.7525,0
"8069",34,2004-02-03,3.49,4.9223,8.7727,0
"8070",35,2004-02-04,2.98,4.9625,8.8017,0
"8071",36,2004-02-05,3.19,5.0122,8.8341,0
"8072",37,2004-02-06,4.21,5.0696,8.8699,0
"8073",38,2004-02-07,4.07,5.1328,8.9063,0
"8074",39,2004-02-08,3.94,5.201,8.9503,0
"8075",40,2004-02-09,3.8,5.274,8.9925,0
"8076",41,2004-02-10,5.74,5.3505,9.0341,0
"8077",42,2004-02-11,6.05,5.4305,9.0845,0
"8078",43,2004-02-12,5.95,5.5118,9.1323,0
"8079",44,2004-02-13,5.03,5.5905,9.1835,0
"8080",45,2004-02-14,4.35,5.6664,9.2309,0
"8081",46,2004-02-15,3.66,5.7408,9.2794,0
"8082",47,2004-02-16,2.98,5.8161,9.3361,0
"8083",48,2004-02-17,2.98,5.8954,9.4032,0
"8084",49,2004-02-18,2.88,5.979,9.4767,0
"8085",50,2004-02-19,3.6,6.0658,9.5594,0
"8086",51,2004-02-20,5.03,6.1568,9.6482,0
"8087",52,2004-02-21,5.47,6.2525,9.7369,0
"8088",53,2004-02-22,5.92,6.3542,9.8334,0
"8089",54,2004-02-23,6.36,6.4623,9.9337,0
"8090",55,2004-02-24,7.18,6.5795,10.0538,0
"8091",56,2004-02-25,6.67,6.7067,10.1928,0
"8092",57,2004-02-26,5.64,6.842,10.3477,0
"8093",58,2004-02-27,4.01,6.9817,10.5159,0
"8094",59,2004-02-28,5.06,7.1233,10.6843,0
"8095",60,2004-02-29,6.12,7.2665,10.8546,0
"8096",61,2004-03-01,7.18,7.4115,11.0181,0
"8097",62,2004-03-02,9.12,7.5576,11.189,0
"8098",63,2004-03-03,10.96,7.704,11.3502,0
"8099",64,2004-03-04,11.78,7.8476,11.5052,0
"8100",65,2004-03-05,12.09,7.9885,11.6533,0
"8101",66,2004-03-06,11.75,8.126,11.795,0
"8102",67,2004-03-07,11.4,8.2612,11.936,0
"8103",68,2004-03-08,11.06,8.3979,12.0772,0
"8104",69,2004-03-09,9.12,8.539,12.2196,0
"8105",70,2004-03-10,8.61,8.6832,12.3589,0
"8106",71,2004-03-11,6.36,8.8316,12.507,0
"8107",72,2004-03-12,8.2,8.9842,12.6572,0
"8108",73,2004-03-13,8.81,9.1412,12.8028,0
"8109",74,2004-03-14,9.43,9.3031,12.9569,0
"8110",75,2004-03-15,10.04,9.4715,13.1131,0
"8111",76,2004-03-16,10.35,9.6452,13.2698,0
"8112",77,2004-03-17,9.02,9.8222,13.4245,0
"8113",78,2004-03-18,8.71,10.0014,13.5852,0
"8114",79,2004-03-19,9.43,10.1795,13.7394,0
"8115",80,2004-03-20,8.85,10.3563,13.9018,0
"8116",81,2004-03-21,8.27,10.5331,14.0602,0
"8117",82,2004-03-22,7.69,10.7089,14.2141,0
"8118",83,2004-03-23,6.67,10.8835,14.3766,0
"8119",84,2004-03-24,7.38,11.0559,14.5345,0
"8120",85,2004-03-25,9.84,11.2245,14.6995,0
"8121",86,2004-03-26,12.19,11.3884,14.8566,0
"8122",87,2004-03-27,11.44,11.5488,15.0043,0
"8123",88,2004-03-28,10.69,11.7091,15.1545,0
"8124",89,2004-03-29,9.94,11.8693,15.3095,0
"8125",90,2004-03-30,9.12,12.0308,15.4585,0
"8126",91,2004-03-31,9.73,12.1943,15.6099,0
"8127",92,2004-04-01,9.94,12.3604,15.7625,0
"8128",93,2004-04-02,10.25,12.5287,15.9123,0
"8129",94,2004-04-03,9.26,12.6979,16.0677,0
"8130",95,2004-04-04,8.27,12.869,16.2253,0
"8131",96,2004-04-05,7.28,13.0438,16.386,0
"8132",97,2004-04-06,6.26,13.2223,16.5527,0
"8133",98,2004-04-07,9.22,13.4043,16.7245,0
"8134",99,2004-04-08,11.98,13.5859,16.8968,0
"8135",100,2004-04-09,11.98,13.7649,17.0704,0
"8136",101,2004-04-10,11.75,13.9414,17.2455,0
"8137",102,2004-04-11,11.51,14.1148,17.4184,0
"8138",103,2004-04-12,11.27,14.2856,17.5934,0
"8139",104,2004-04-13,11.17,14.4541,17.7742,0
"8140",105,2004-04-14,12.5,14.621,17.9543,0
"8141",106,2004-04-15,11.68,14.7856,18.1308,0
"8142",107,2004-04-16,11.68,14.9473,18.3055,0
"8143",108,2004-04-17,13.62,15.1081,18.4823,0
"8144",109,2004-04-18,15.56,15.2684,18.6515,0
"8145",110,2004-04-19,17.51,15.4306,18.8206,0
"8146",111,2004-04-20,19.04,15.5963,18.9901,0
"8147",112,2004-04-21,19.14,15.7656,19.1611,0
"8148",113,2004-04-22,18.94,15.9379,19.3378,0
"8149",114,2004-04-23,20.37,16.1108,19.5075,0
"8150",115,2004-04-24,19.86,16.283,19.68,0
"8151",116,2004-04-25,19.35,16.4571,19.8464,0
"8152",117,2004-04-26,18.84,16.6356,20.0149,0
"8153",118,2004-04-27,19.35,16.8179,20.1844,0
"8154",119,2004-04-28,16.89,16.9994,20.3413,0
"8155",120,2004-04-29,15.97,17.1802,20.4866,0
"8156",121,2004-04-30,17.3,17.3582,20.6351,0
"8157",122,2004-05-01,18.33,17.533,20.7789,0
"8158",123,2004-05-02,19.35,17.7044,20.9309,0
"8159",124,2004-05-03,20.37,17.8725,21.0838,0
"8160",125,2004-05-04,17.1,18.04,21.2405,0
"8161",126,2004-05-05,16.49,18.2095,21.4041,0
"8162",127,2004-05-06,18.12,18.3775,21.5653,0
"8163",128,2004-05-07,19.35,18.5419,21.7265,0
"8164",129,2004-05-08,20.44,18.7034,21.8887,0
"8165",130,2004-05-09,21.53,18.8654,22.061,0
"8166",131,2004-05-10,22.62,19.0297,22.243,1
"8167",132,2004-05-11,23.75,19.1987,22.4302,1
"8168",133,2004-05-12,24.05,19.3728,22.6215,1
"8169",134,2004-05-13,24.05,19.5508,22.8175,1
"8170",135,2004-05-14,24.46,19.7297,23.0056,1
"8171",136,2004-05-15,24.43,19.9083,23.1873,1
"8172",137,2004-05-16,24.4,20.0858,23.3671,1
"8173",138,2004-05-17,24.36,20.2644,23.5461,1
"8174",139,2004-05-18,24.36,20.4443,23.7201,1
"8175",140,2004-05-19,24.36,20.6264,23.8924,1
"8176",141,2004-05-20,23.24,20.8096,24.0728,0
"8177",142,2004-05-21,22.21,20.991,24.2427,0
"8178",143,2004-05-22,23.75,21.1689,24.4173,0
"8179",144,2004-05-23,25.28,21.3426,24.5876,1
"8180",145,2004-05-24,26.82,21.5142,24.7548,1
"8181",146,2004-05-25,27.53,21.6873,24.9236,1
"8182",147,2004-05-26,27.23,21.8602,25.094,1
"8183",148,2004-05-27,26.71,22.0319,25.2609,1
"8184",149,2004-05-28,25.79,22.2011,25.4295,1
"8185",150,2004-05-29,25.03,22.3695,25.6025,0
"8186",151,2004-05-30,24.26,22.5376,25.7773,0
"8187",152,2004-05-31,23.49,22.7064,25.9525,0
"8188",153,2004-06-01,22.73,22.8766,26.1302,0
"8189",154,2004-06-02,23.24,23.0476,26.2985,0
"8190",155,2004-06-03,24.16,23.2198,26.4651,0
"8191",156,2004-06-04,24.67,23.3916,26.626,0
"8192",157,2004-06-05,24.23,23.5615,26.7773,0
"8193",158,2004-06-06,23.78,23.7317,26.9273,0
"8194",159,2004-06-07,23.34,23.9032,27.0724,0
"8195",160,2004-06-08,24.87,24.0759,27.2134,0
"8196",161,2004-06-09,26,24.2477,27.3438,0
"8197",162,2004-06-10,27.74,24.4164,27.4598,0
"8198",163,2004-06-11,28.45,24.5795,27.5645,0
"8199",164,2004-06-12,26.82,24.7359,27.6605,0
"8200",165,2004-06-13,25.18,24.8861,27.7494,0
"8201",166,2004-06-14,23.54,25.0319,27.8335,0
"8202",167,2004-06-15,26.51,25.1744,27.9174,0
"8203",168,2004-06-16,26.51,25.316,28.0045,0
"8204",169,2004-06-17,26.31,25.4559,28.0974,0
"8205",170,2004-06-18,26.31,25.5936,28.1961,0
"8206",171,2004-06-19,25.86,25.7273,28.2965,0
"8207",172,2004-06-20,25.42,25.8563,28.3893,0
"8208",173,2004-06-21,24.98,25.9813,28.4834,0
"8209",174,2004-06-22,25.28,26.1027,28.5679,0
"8210",175,2004-06-23,27.33,26.2216,28.6518,0
"8211",176,2004-06-24,27.02,26.3383,28.7346,0
"8212",177,2004-06-25,27.23,26.4523,28.8157,0
"8213",178,2004-06-26,26.65,26.563,28.8904,0
"8214",179,2004-06-27,26.07,26.6678,28.9626,0
"8215",180,2004-06-28,25.49,26.7672,29.0271,0
"8216",181,2004-06-29,24.05,26.8619,29.086,0
"8217",182,2004-06-30,25.28,26.9528,29.1449,0
"8218",183,2004-07-01,26,27.0414,29.2005,0
"8219",184,2004-07-02,26.82,27.1281,29.2537,0
"8220",185,2004-07-03,27.16,27.213,29.3084,0
"8221",186,2004-07-04,27.5,27.296,29.3612,0
"8222",187,2004-07-05,27.84,27.3757,29.4129,0
"8223",188,2004-07-06,29.48,27.4499,29.4668,0
"8224",189,2004-07-07,29.89,27.5184,29.5229,0
"8225",190,2004-07-08,28.66,27.582,29.5798,0
"8226",191,2004-07-09,29.07,27.6402,29.6326,0
"8227",192,2004-07-10,28.93,27.6927,29.6831,0
"8228",193,2004-07-11,28.79,27.7402,29.7347,0
"8229",194,2004-07-12,28.66,27.7829,29.786,0
"8230",195,2004-07-13,28.25,27.8206,29.8372,0
"8231",196,2004-07-14,28.96,27.8548,29.8848,0
"8232",197,2004-07-15,28.45,27.8865,29.9292,0
"8233",198,2004-07-16,28.56,27.9169,29.9714,0
"8234",199,2004-07-17,28.52,27.9444,30.0087,0
"8235",200,2004-07-18,28.49,27.9678,30.0383,0
"8236",201,2004-07-19,28.45,27.9858,30.0626,0
"8237",202,2004-07-20,28.66,27.9986,30.0835,0
"8238",203,2004-07-21,28.25,28.0071,30.1031,0
"8239",204,2004-07-22,29.37,28.0115,30.1195,0
"8240",205,2004-07-23,28.96,28.0125,30.1343,0
"8241",206,2004-07-24,27.74,28.0114,30.1425,0
"8242",207,2004-07-25,26.51,28.0066,30.1494,0
"8243",208,2004-07-26,25.28,27.9965,30.1491,0
"8244",209,2004-07-27,27.12,27.9814,30.1397,0
"8245",210,2004-07-28,27.94,27.964,30.1236,0
"8246",211,2004-07-29,27.53,27.946,30.1066,0
"8247",212,2004-07-30,27.53,27.9273,30.0879,0
"8248",213,2004-07-31,27.98,27.9065,30.0648,0
"8249",214,2004-08-01,28.42,27.883,30.0394,0
"8250",215,2004-08-02,28.86,27.856,30.011,0
"8251",216,2004-08-03,27.53,27.8249,29.9775,0
"8252",217,2004-08-04,27.63,27.7882,29.9411,0
"8253",218,2004-08-05,28.25,27.7479,29.9016,0
"8254",219,2004-08-06,25.79,27.7059,29.8585,0
"8255",220,2004-08-07,25.86,27.6622,29.8121,0
"8256",221,2004-08-08,25.93,27.6167,29.7584,0
"8257",222,2004-08-09,26,27.57,29.7023,0
"8258",223,2004-08-10,26.51,27.5237,29.6463,0
"8259",224,2004-08-11,26,27.4778,29.586,0
"8260",225,2004-08-12,26.41,27.431,29.5214,0
"8261",226,2004-08-13,26.92,27.3837,29.4557,0
"8262",227,2004-08-14,26,27.3348,29.3924,0
"8263",228,2004-08-15,25.08,27.2835,29.333,0
"8264",229,2004-08-16,24.16,27.2285,29.274,0
"8265",230,2004-08-17,24.57,27.1694,29.2139,0
"8266",231,2004-08-18,24.87,27.1069,29.1556,0
"8267",232,2004-08-19,25.9,27.0421,29.0931,0
"8268",233,2004-08-20,26.61,26.9747,29.027,0
"8269",234,2004-08-21,26.31,26.9039,28.957,0
"8270",235,2004-08-22,26,26.8306,28.8829,0
"8271",236,2004-08-23,25.69,26.7548,28.8075,0
"8272",237,2004-08-24,25.59,26.676,28.7297,0
"8273",238,2004-08-25,26.51,26.5965,28.6496,0
"8274",239,2004-08-26,26.31,26.5178,28.568,0
"8275",240,2004-08-27,26.92,26.4389,28.4884,0
"8276",241,2004-08-28,27.43,26.3571,28.4114,0
"8277",242,2004-08-29,27.94,26.2708,28.3342,0
"8278",243,2004-08-30,28.45,26.1795,28.2549,0
"8279",244,2004-08-31,27.53,26.0833,28.1719,0
"8280",245,2004-09-01,27.53,25.9823,28.0858,0
"8281",246,2004-09-02,26.92,25.8775,27.9952,0
"8282",247,2004-09-03,26.51,25.7696,27.9069,0
"8283",248,2004-09-04,26.18,25.6585,27.8143,0
"8284",249,2004-09-05,25.84,25.5425,27.7208,0
"8285",250,2004-09-06,25.51,25.4208,27.623,0
"8286",251,2004-09-07,25.18,25.2953,27.5164,0
"8287",252,2004-09-08,27.02,25.1678,27.4077,0
"8288",253,2004-09-09,26.61,25.0387,27.3005,0
"8289",254,2004-09-10,26.41,24.9054,27.187,0
"8290",255,2004-09-11,26.07,24.767,27.0722,0
"8291",256,2004-09-12,25.73,24.6236,26.9556,0
"8292",257,2004-09-13,25.38,24.4754,26.834,0
"8293",258,2004-09-14,25.18,24.3235,26.7079,0
"8294",259,2004-09-15,24.46,24.1692,26.5764,0
"8295",260,2004-09-16,24.16,24.012,26.4447,0
"8296",261,2004-09-17,26,23.8522,26.3147,0
"8297",262,2004-09-18,24.05,23.6888,26.1848,0
"8298",263,2004-09-19,22.11,23.5205,26.0532,0
"8299",264,2004-09-20,20.17,23.3478,25.9234,0
"8300",265,2004-09-21,19.86,23.1723,25.7953,0
"8301",266,2004-09-22,21.29,22.9946,25.6699,0
"8302",267,2004-09-23,22.42,22.8152,25.5424,0
"8303",268,2004-09-24,22.93,22.6339,25.4124,0
"8304",269,2004-09-25,23.44,22.4488,25.2722,0
"8305",270,2004-09-26,23.95,22.2588,25.1187,0
"8306",271,2004-09-27,24.46,22.066,24.9453,0
"8307",272,2004-09-28,24.46,21.8713,24.7726,0
"8308",273,2004-09-29,23.95,21.675,24.5972,0
"8309",274,2004-09-30,22.93,21.4787,24.4213,0
"8310",275,2004-10-01,22.93,21.2822,24.245,0
"8311",276,2004-10-02,22.76,21.0847,24.0694,0
"8312",277,2004-10-03,22.59,20.8849,23.8938,0
"8313",278,2004-10-04,22.42,20.683,23.717,0
"8314",279,2004-10-05,20.88,20.4805,23.5344,0
"8315",280,2004-10-06,18.84,20.2781,23.3387,0
"8316",281,2004-10-07,18.84,20.0768,23.1454,0
"8317",282,2004-10-08,19.86,19.8746,22.9602,0
"8318",283,2004-10-09,19.69,19.6677,22.7663,0
"8319",284,2004-10-10,19.52,19.4553,22.5638,0
"8320",285,2004-10-11,19.35,19.2395,22.3607,0
"8321",286,2004-10-12,18.33,19.0234,22.155,0
"8322",287,2004-10-13,18.33,18.8089,21.9497,0
"8323",288,2004-10-14,18.33,18.5964,21.7493,0
"8324",289,2004-10-15,18.33,18.3837,21.5495,0
"8325",290,2004-10-16,17.47,18.169,21.3423,0
"8326",291,2004-10-17,16.62,17.9528,21.1343,0
"8327",292,2004-10-18,15.77,17.7348,20.9249,0
"8328",293,2004-10-19,17.82,17.516,20.7114,0
"8329",294,2004-10-20,18.84,17.3002,20.4958,0
"8330",295,2004-10-21,17.82,17.0892,20.2792,0
"8331",296,2004-10-22,16.59,16.88,20.0615,0
"8332",297,2004-10-23,15.97,16.6694,19.832,0
"8333",298,2004-10-24,15.36,16.4568,19.5933,0
"8334",299,2004-10-25,14.75,16.2415,19.3507,0
"8335",300,2004-10-26,15.26,16.0265,19.1181,0
"8336",301,2004-10-27,15.26,15.8131,18.9042,0
"8337",302,2004-10-28,16.28,15.6004,18.714,0
"8338",303,2004-10-29,17.3,15.3883,18.5198,0
"8339",304,2004-10-30,17.64,15.1774,18.3224,0
"8340",305,2004-10-31,17.99,14.9666,18.1223,0
"8341",306,2004-11-01,18.33,14.7565,17.9127,0
"8342",307,2004-11-02,18.84,14.5487,17.7052,0
"8343",308,2004-11-03,20.88,14.344,17.5037,0
"8344",309,2004-11-04,17.82,14.1418,17.2977,0
"8345",310,2004-11-05,16.79,13.9428,17.1032,0
"8346",311,2004-11-06,15.26,13.7469,16.9218,0
"8347",312,2004-11-07,13.72,13.5535,16.7422,0
"8348",313,2004-11-08,12.19,13.363,16.5608,0
"8349",314,2004-11-09,13.72,13.1783,16.3956,0
"8350",315,2004-11-10,12.19,12.9994,16.2363,0
"8351",316,2004-11-11,11.68,12.8252,16.0789,0
"8352",317,2004-11-12,12.5,12.6525,15.9269,0
"8353",318,2004-11-13,11.61,12.48,15.7762,0
"8354",319,2004-11-14,10.72,12.3077,15.6211,0
"8355",320,2004-11-15,9.84,12.1363,15.4594,0
"8356",321,2004-11-16,9.94,11.9662,15.3066,0
"8357",322,2004-11-17,9.94,11.7965,15.1546,0
"8358",323,2004-11-18,10.45,11.6255,15.0009,0
"8359",324,2004-11-19,11.68,11.4545,14.8449,0
"8360",325,2004-11-20,12.53,11.2817,14.6935,0
"8361",326,2004-11-21,13.38,11.1065,14.5396,0
"8362",327,2004-11-22,14.23,10.9302,14.3814,0
"8363",328,2004-11-23,14.23,10.7557,14.2314,0
"8364",329,2004-11-24,13.55,10.5838,14.0846,0
"8365",330,2004-11-25,12.87,10.4155,13.9445,0
"8366",331,2004-11-26,12.19,10.2496,13.806,0
"8367",332,2004-11-27,11.92,10.0848,13.6679,0
"8368",333,2004-11-28,11.64,9.9213,13.5156,0
"8369",334,2004-11-29,11.37,9.7608,13.3599,0
"8370",335,2004-11-30,10.65,9.6018,13.2046,0
"8371",336,2004-12-01,10.91,9.4434,13.0546,0
"8372",337,2004-12-02,11.17,9.2865,12.9072,0
"8373",338,2004-12-03,9.63,9.1319,12.761,0
"8374",339,2004-12-04,9.8,8.9805,12.6149,0
"8375",340,2004-12-05,9.97,8.8322,12.4736,0
"8376",341,2004-12-06,10.14,8.6849,12.3315,0
"8377",342,2004-12-07,11.68,8.5388,12.1905,0
"8378",343,2004-12-08,12.6,8.3956,12.0514,0
"8379",344,2004-12-09,11.68,8.2551,11.9139,0
"8380",345,2004-12-10,14.23,8.1163,11.7759,0
"8381",346,2004-12-11,13.04,7.9802,11.6431,0
"8382",347,2004-12-12,11.85,7.8476,11.5173,0
"8383",348,2004-12-13,10.65,7.7193,11.3912,0
"8384",349,2004-12-14,7.59,7.5941,11.2689,0
"8385",350,2004-12-15,7.07,7.4708,11.152,0
"8386",351,2004-12-16,4.01,7.3496,11.0463,0
"8387",352,2004-12-17,4.01,7.2318,10.9447,0
"8388",353,2004-12-18,3.42,7.119,10.8438,0
"8389",354,2004-12-19,2.83,7.0125,10.7459,0
"8390",355,2004-12-20,2.24,6.9116,10.6552,0
"8391",356,2004-12-21,1.65,6.8156,10.5678,0
"8392",357,2004-12-22,5.03,6.7238,10.4795,0
"8393",358,2004-12-23,8.61,6.6371,10.3959,0
"8394",359,2004-12-24,8.52,6.5553,10.3151,0
"8395",360,2004-12-25,8.42,6.4788,10.2468,0
"8396",361,2004-12-26,8.33,6.4067,10.1791,0
"8397",362,2004-12-27,8.24,6.3381,10.113,0
"8398",363,2004-12-28,8.14,6.2717,10.0359,0
"8399",364,2004-12-29,8.05,6.2073,9.9708,0
"8400",365,2004-12-30,7.96,6.1436,9.912,0
"8401",366,2004-12-31,7.87,6.0814,9.8597,0
"8402",1,2005-01-01,7.77,6.0213,9.8011,0
"8403",2,2005-01-02,7.68,5.9619,9.754,0
"8404",3,2005-01-03,7.59,5.9009,9.7066,0
"8405",4,2005-01-04,11.68,5.8374,9.6579,1
"8406",5,2005-01-05,10.14,5.7714,9.6088,1
"8407",6,2005-01-06,10.14,5.7045,9.5577,1
"8408",7,2005-01-07,10.65,5.6374,9.5112,1
"8409",8,2005-01-08,9.7,5.5699,9.4651,1
"8410",9,2005-01-09,8.75,5.502,9.4208,0
"8411",10,2005-01-10,7.79,5.4345,9.3773,0
"8412",11,2005-01-11,8.61,5.3679,9.3366,0
"8413",12,2005-01-12,9.63,5.3027,9.2992,0
"8414",13,2005-01-13,11.17,5.2419,9.2635,0
"8415",14,2005-01-14,13.21,5.1875,9.2345,0
"8416",15,2005-01-15,10.14,5.1398,9.2087,0
"8417",16,2005-01-16,7.07,5.0977,9.1791,0
"8418",17,2005-01-17,4.01,5.0599,9.1451,0
"8419",18,2005-01-18,0.94,5.0258,9.1079,0
"8420",19,2005-01-19,-0.6,4.9966,9.0707,0
"8421",20,2005-01-20,-0.09,4.973,9.0358,0
"8422",21,2005-01-21,0.43,4.9544,9.0038,0
"8423",22,2005-01-22,0.19,4.9391,8.9754,0
"8424",23,2005-01-23,-0.05,4.9265,8.9499,0
"8425",24,2005-01-24,-0.29,4.9139,8.9199,0
"8426",25,2005-01-25,-0.6,4.8999,8.8824,0
"8427",26,2005-01-26,0.94,4.8851,8.8452,0
"8428",27,2005-01-27,0.94,4.872,8.8028,0
"8429",28,2005-01-28,-0.6,4.8633,8.7773,0
"8430",29,2005-01-29,-0.19,4.8586,8.7576,0
"8431",30,2005-01-30,0.22,4.8581,8.7475,0
"8432",31,2005-01-31,0.63,4.8622,8.7375,0
"8433",32,2005-02-01,1.04,4.8726,8.7415,0
"8434",33,2005-02-02,1.35,4.8924,8.7525,0
"8435",34,2005-02-03,2.68,4.9223,8.7727,0
"8436",35,2005-02-04,2.47,4.9625,8.8017,0
"8437",36,2005-02-05,3.19,5.0122,8.8341,0
"8438",37,2005-02-06,3.9,5.0696,8.8699,0
"8439",38,2005-02-07,4.62,5.1328,8.9063,0
"8440",39,2005-02-08,4.42,5.201,8.9503,0
"8441",40,2005-02-09,6.36,5.274,8.9925,0
"8442",41,2005-02-10,5.39,5.3505,9.0341,0
"8443",42,2005-02-11,4.42,5.4305,9.0845,0
"8444",43,2005-02-12,4.89,5.5118,9.1323,0
"8445",44,2005-02-13,5.37,5.5905,9.1835,0
"8446",45,2005-02-14,5.85,5.6664,9.2309,0
"8447",46,2005-02-15,7.59,5.7408,9.2794,0
"8448",47,2005-02-16,8.51,5.8161,9.3361,0
"8449",48,2005-02-17,8.71,5.8954,9.4032,0
"8450",49,2005-02-18,6.56,5.979,9.4767,0
"8451",50,2005-02-19,6.39,6.0658,9.5594,0
"8452",51,2005-02-20,6.22,6.1568,9.6482,0
"8453",52,2005-02-21,6.05,6.2525,9.7369,0
"8454",53,2005-02-22,7.48,6.3542,9.8334,0
"8455",54,2005-02-23,7.18,6.4623,9.9337,0
"8456",55,2005-02-24,6.87,6.5795,10.0538,0
"8457",56,2005-02-25,4.82,6.7067,10.1928,0
"8458",57,2005-02-26,5.1,6.842,10.3477,0
"8459",58,2005-02-27,5.37,6.9817,10.5159,0
"8460",59,2005-02-28,5.64,7.1233,10.6843,0
"8461",61,2005-03-01,5.03,7.4115,11.0181,0
"8462",62,2005-03-02,2.98,7.5576,11.189,0
"8463",63,2005-03-03,2.68,7.704,11.3502,0
"8464",64,2005-03-04,3.09,7.8476,11.5052,0
"8465",65,2005-03-05,3.97,7.9885,11.6533,0
"8466",66,2005-03-06,4.86,8.126,11.795,0
"8467",67,2005-03-07,5.74,8.2612,11.936,0
"8468",68,2005-03-08,8.81,8.3979,12.0772,0
"8469",69,2005-03-09,2.98,8.539,12.2196,0
"8470",70,2005-03-10,4.42,8.6832,12.3589,0
"8471",71,2005-03-11,5.54,8.8316,12.507,0
"8472",72,2005-03-12,6.29,8.9842,12.6572,0
"8473",73,2005-03-13,7.04,9.1412,12.8028,0
"8474",74,2005-03-14,7.79,9.3031,12.9569,0
"8475",75,2005-03-15,7.28,9.4715,13.1131,0
"8476",76,2005-03-16,7.59,9.6452,13.2698,0
"8477",77,2005-03-17,7.18,9.8222,13.4245,0
"8478",78,2005-03-18,6.05,10.0014,13.5852,0
"8479",79,2005-03-19,7.55,10.1795,13.7394,0
"8480",80,2005-03-20,9.05,10.3563,13.9018,0
"8481",81,2005-03-21,10.55,10.5331,14.0602,0
"8482",82,2005-03-22,10.25,10.7089,14.2141,0
"8483",83,2005-03-23,11.68,10.8835,14.3766,0
"8484",84,2005-03-24,10.76,11.0559,14.5345,0
"8485",85,2005-03-25,10.35,11.2245,14.6995,0
"8486",86,2005-03-26,10.48,11.3884,14.8566,0
"8487",87,2005-03-27,10.62,11.5488,15.0043,0
